,Tweets,id,lens,date,place,coordinates,lang,source,likes,retweets
4067,b'\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x9c\xe0\xa4\xbc \xe0\xa4\x9a\xe0\xa5\x88\xe0\xa4\xa8\xe0\xa4\xb2 \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xb0 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x95 \xe0\xa4\x95\xe0\xa4\xb0 ... \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\x97\xe0\xa4\x82\xe0\xa4\xad\xe0\xa5\x80\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa4\xb8\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa5\x8c\xe0\xa4\xb0 \xe0\xa4\xab\xe0\xa4\xb0\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x8f! \n\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\xb9\xe0\xa5\x88!\n\n#rape #BengalElections2021 #CoronaPandemic #Elections2021 #GodiMedia #SundayThoughts \n\n@chandana_hiran @IndiaToday @indiatvnews https://t.co/ggDrwX2sj0',1388893763301306369,301,2021-05-02 16:30:52,"Place(_api=<tweepy.api.API object at 0x7fb58dfcee90>, id='7519d5ef0b317d8f', url='https://api.twitter.com/1.1/geo/id/7519d5ef0b317d8f.json', place_type='city', name='Varanasi', full_name='Varanasi, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb58dfcee90>, type='Polygon', coordinates=[[[82.671054, 25.166781], [83.194857, 25.166781], [83.194857, 25.57997], [82.671054, 25.57997]]]), attributes={})",,hi,Twitter for Android,1,0
4068,b'RT @Tycoon_ola: Women are not safe\n #rape https://t.co/iM0q4BRVcM',1388893471424098307,65,2021-05-02 16:29:42,,,en,Twitter for Android,0,2
4069,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388893228947103748,140,2021-05-02 16:28:44,,,en,Twitter Web App,0,10366
4070,b'RT @dlr1949: She was gang raped and left for dead. She lived to tell about it. Here is the story.\n\nhttps://t.co/52pmdgcjqw\n\n#JournalismIsNo\xe2\x80\xa6',1388892520822689793,140,2021-05-02 16:25:55,,,en,Twitter for Android,0,3
4071,b'RT @Tycoon_ola: Women are not safe\n #rape https://t.co/iM0q4BRVcM',1388892437809139712,65,2021-05-02 16:25:36,,,en,Twitter for iPhone,0,2
4072,b'SAY NO TO RAPE\n#rape',1388892099068796944,20,2021-05-02 16:24:15,,,en,Twitter for Android,2,0
4073,b'Women are not safe\n #rape https://t.co/iM0q4BRVcM',1388891742980743169,49,2021-05-02 16:22:50,,,en,Twitter for Android,1,2
4074,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1388891580900298757,140,2021-05-02 16:22:11,,,en,Twitter for Android,0,19
4075,b'USC\xe2\x80\x99s class action lawyers are now  actually bragging how they settled the Tyndall class for a fraction of what the victims deserved. #shame #rape #HumanRights #usc    https://t.co/gOM2eD7Ezp',1388891579289534465,191,2021-05-02 16:22:11,,,en,Twitter for iPhone,10,3
4076,b'Nobody has the right to rape a lady even if she is a sex worker it is still not a yardstick to rape her. There is no excuse for rape #FindHinyUmoren #Rape #babaijesha',1388890916644139008,166,2021-05-02 16:19:33,,,en,Twitter for iPhone,3,0
4077,"b'Do you know why women wish to die when they are returned to Libya? Because they face ugly kinds of treatment in #detention centers, such as #beatings and #rape, and some of them are born as a result of rape. https://t.co/CRcW4UsY95'",1388889836271046659,231,2021-05-02 16:15:15,,,en,Twitter for Android,7,5
4078,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1388889658831118337,140,2021-05-02 16:14:33,,,en,Twitter Web App,0,19
4079,"b'RT @MartinRJay: My latest investigation - \n\nRevealed: #UK Government in the spotlight over #UN sex crimes, #Whistleblower warns of \xe2\x80\x9crape cu\xe2\x80\xa6'",1388889524831412233,140,2021-05-02 16:14:01,,,en,Twitter for iPad,0,22
4080,b'Even while deciding using this fact\nNever forget the fact that there are people who have been falsely accused of rape...\n\nIt cannot be right always yunno?\n#rape #facts https://t.co/zgtskrEBX8',1388889204483006468,191,2021-05-02 16:12:45,,,en,Twitter for Android,2,0
4081,b'TAKE the OLYMPICS off CHINA. #China has a world wide campaign to #hide that it has committed #genocide against the Muslim Uyghurs in #Xinjiang sterilization Forced labor #Rape Torture and then makes them #smile and #dance for Propaganda @CNN @SkyNewsAust @iocmedia \n#iOC @BBCNews https://t.co/goUN2W7hhR',1388888348744245249,303,2021-05-02 16:09:21,,,en,Twitter for iPad,0,1
4082,b'This street of Twitter get receipts of every activity you indulge in. Thread carefully \n\n#Rinu #Tife #Rape',1388887381936427008,106,2021-05-02 16:05:30,,,en,Twitter for iPhone,2,0
4083,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1388887356103610372,140,2021-05-02 16:05:24,,,en,Twitter Web App,0,19
4084,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1388886830624411651,140,2021-05-02 16:03:19,,,en,Twitter Web App,0,10366
4085,"b""I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday working on another #DomesticAbuse &amp; #rape appeal at less than minimum wage. Thanks, legal aid.""",1388886641327153156,215,2021-05-02 16:02:34,,,en,Twitter Web App,142,19
4086,b'RT @yourfav_oreo: Rapist are not human! #rape\nA woman\xe2\x80\x99s consent is as precious as a crown to any ruler\xe2\x80\x99s body by @EminiKabex',1388886488096575494,124,2021-05-02 16:01:57,,,en,Twitter for Android,0,1
4087,"b'Been heavily sad... a lot has been happening, and still happening.\nI vow to use whatever means I can to stand against Malevolence, anytime.. so help me GOD.\n\nSAY NO TO #RAPE , PROTECT THE #GIRLCHILD https://t.co/B4XT2zCWbY'",1388884673200275460,222,2021-05-02 15:54:44,,,en,Twitter for Android,0,0
4088,b'https://t.co/X0aEhl9OE5 #rapeculture #castration #victimblaming #rape #violence #daterape #penisissues #violenceagainstwomen #violence #domesticviolence #torture #dianafletcher #castrationculture #men #mensupportingwomen #rapeinfilms #sexualabuse #televisionrape #rapeintelevision',1388884372066078729,280,2021-05-02 15:53:33,,,und,Twitter Web App,3,1
4089,b'RT @Lindsie_Rose: This is #rapeculture and #misogyny codified into law. Can we also start using intoxication as an excuse for murder? Robbe\xe2\x80\xa6',1388884346464055302,140,2021-05-02 15:53:27,,,en,Twitter Web App,0,4
4090,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1388881549127389185,143,2021-05-02 15:42:20,,,en,Twitter for Android,0,39
4091,b'She was gang raped and left for dead. She lived to tell about it. Here is the story.\n\nhttps://t.co/52pmdgcjqw\n\n#JournalismIsNotACrime #rape #Resilience',1388881221036363778,151,2021-05-02 15:41:01,,,en,Twitter for Android,3,3
4092,"b'Bei Interesse einfach melden.\n\nTherapeutische Anwendung traditioneller entheogener Pflanzen. (#Ayahuasca, #Bufo Alvarios, #Kambo, #Rap\xc3\xa9 und #Yopo Sessions) https://t.co/Z7NDhQG7VP'",1388880628159066114,179,2021-05-02 15:38:40,,,de,Canva,0,0
4093,"b'RT @Kidanekidane1: 180 days of suffering,#massacre ,#Rape #starvation &amp; #looting.Z plight of Z Tigray ppl continues. The #Eritrean Troops c\xe2\x80\xa6'",1388879873674932228,144,2021-05-02 15:35:40,,,en,Twitter for Android,0,2
4094,"b""How Suspected Rapist Killed 'Job Seeker', Iniobong Umoren, Buried In Shallow Grave https://t.co/LcOboGFwcv #Rapist #JusticeForHinyUmoren #rape #FindHinnyHumoren""",1388879842599440388,160,2021-05-02 15:35:33,,,en,Twitter for iPhone,2,0
4095,"b'180 days of suffering,#massacre ,#Rape #starvation &amp; #looting.Z plight of Z Tigray ppl continues. The #Eritrean Troops completely destroyed the infrustructre of Tigray.why is the world not taking any action ?\n#TigrayGenocide\n#EritreaOutOfTigray \n#AmharaOutofTigray \n@SecBlinken'",1388879757954191360,281,2021-05-02 15:35:13,,,en,Twitter for Android,1,2
4096,b'the punishment that baba ijesha gets is just is not enough... for me he deserves death #babaijesha #rape',1388879029118324742,104,2021-05-02 15:32:19,,,en,Twitter for iPhone,0,0
4097,"b'RT @Yr_favpainter: Rape \xf0\x9f\xa5\xba,\nI think life imprisonment is not too much for a rapist .#rape #babaijesha'",1388878892375629824,100,2021-05-02 15:31:46,,,en,Twitter for Android,0,1
4098,b'RT @TroubleTeachers: Gwinnett teachers arrested for sexual assault:\nThomas Frederick Grimshaw\nVillie Jones Sr.\nJulee Sams Impara\nBrad Ellio\xe2\x80\xa6',1388878614372962304,140,2021-05-02 15:30:40,,,en,Twitter for iPhone,0,3
4099,"b""@CAChildSupport #childsupport is indeed a business.  The irony, I personally know a case in that county where the NCP with 0 custody based solely on abuse (court and police verified) pays less than $200 for 2 kids who receive cash aid. I guess y'all know what men to #rape. #childtrafficking""",1388878529576673280,291,2021-05-02 15:30:20,,,en,Twitter for Android,0,0
4100,"b'RT @Babanasidi01: #Rape is terrorism, and should be punished accordingly, simple.'",1388877621900062725,81,2021-05-02 15:26:43,,,en,Twitter for Android,0,2
4101,b'RT @christosin: Raping is bad. Abstain from such act. You must be genetically wicked to even think of it. Dont do it. #rape',1388877327518601219,123,2021-05-02 15:25:33,,,en,Twitter for Android,0,1
4102,"b'RT @Babanasidi01: #Rape is terrorism, and should be punished accordingly, simple.'",1388877316244267018,81,2021-05-02 15:25:30,,,en,Twitter for iPhone,0,2
4103,b'RT @meetgoogle: @Prem_MyNation @arunbothra @indiacares_2020 #NRI live on foreign land 4 bread but soul is always attached to motherland #In\xe2\x80\xa6',1388876719088574464,140,2021-05-02 15:23:08,,,en,Twitter for Android,0,22
4104,b'RT @PixelProject: #CANADA: \n\xe2\x80\x98Archaic mind set\xe2\x80\x99 \xe2\x80\x94 Sudbury group decries court decision throwing out law barring self-induced intoxication as\xe2\x80\xa6',1388876469049430036,140,2021-05-02 15:22:08,,,en,Twitter Web App,0,2
4105,b'May you be far from friends that will connect you to their hotspot and off their data. Welcome to the month of May\n#CCTV  #rape #Ryan #unknownGunMen',1388876450502254594,148,2021-05-02 15:22:04,,,en,Twitter for Android,0,0
4106,"b'In Guatemala, women fear for their lives via @dwnews  \n\nhttps://t.co/XWvZjZKRKH\n\n#Guatemala #femicide #women #rape #violence #domesticviolence #sexualassault #politics #investigations #courts #police #justice #equity #MeToo #CallItFemicide #Cestunf\xc3\xa9micide'",1388876442021163008,255,2021-05-02 15:22:02,,,en,Twitter Web App,1,0
4107,"b""RT @Alembio_A: Even if you are stupid - Don't Rape\n\nEven if you are horny - Don't Rape\n\nEven if you are drunk - Don't Rape\n\nEven if you're\xe2\x80\xa6""",1388875795809112064,139,2021-05-02 15:19:28,,,en,Twitter for Android,0,16
4108,"b""Not until we start condemning all forms of evils, this evil minds wouldn't cease. \nDon't claim you're pushed to the wall.\n#Yahoo is not an hustle but wickedness.\n#Kidnapping is not a means of surviving but wickedness/EVIL.\n#Rape is not a mean to to an end for ur sexual urge.""",1388875341389774852,275,2021-05-02 15:17:40,,,en,Twitter for Android,3,0
4109,b'RT @meetgoogle: @Prem_MyNation @arunbothra @indiacares_2020 #NRI live on foreign land 4 bread but soul is always attached to motherland #In\xe2\x80\xa6',1388874266666409987,140,2021-05-02 15:13:23,,,en,Twitter for Android,0,22
4110,"b'RT @BeProudOfWhoYo2: @giuliaparavicin @Reuters Comparing what the terrible trauma and anxiety in #Axum , which is in an active #war, #rape\xe2\x80\xa6'",1388873575277412359,139,2021-05-02 15:10:39,,,en,Twitter for Android,0,1
4111,"b""RT @ScooperNG: The moment actor Baba Ijesha confessed, apologized for defiling 14-year-old girl in Princess' custody.\nRead Details: https:/\xe2\x80\xa6""",1388873451725893632,140,2021-05-02 15:10:09,,,en,Twitter Web App,0,1
4112,b'RT @meetgoogle: @Prem_MyNation @arunbothra @indiacares_2020 #NRI live on foreign land 4 bread but soul is always attached to motherland #In\xe2\x80\xa6',1388872899130388486,140,2021-05-02 15:07:57,,,en,Twitter for Android,0,22
4113,"b'RT @BombshellDAILY: REPUBLICAN RAPED HIS CLIENTS ON HIS DESK\nBradford County District Attorney Chad Michael Salsman, 44, was charged Wednes\xe2\x80\xa6'",1388872685858471938,140,2021-05-02 15:07:06,,,en,Twitter for iPhone,0,203
4114,b'Raping is bad. Abstain from such act. You must be genetically wicked to even think of it. Dont do it. #rape',1388871991101476872,107,2021-05-02 15:04:21,,,en,Twitter for Android,1,1
4115,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1388870334061842435,143,2021-05-02 14:57:46,,,en,Twitter for Android,0,39
4116,"b'RT @allnewsngr: #RAPE: Comedienne Princess soberly narrates ordeal how Baba Ijesha defiles young girls she adopted for 7 years, encourages\xe2\x80\xa6'",1388869360404598790,139,2021-05-02 14:53:54,,,en,Twitter for Android,0,6
4117,"b""RT @Tsehaye79970882: \xe2\x80\x98A Tigrayan womb should never give birth\xe2\x80\x99: #Rape in #Tigray'\nDisplaced people from Ethiopia\xe2\x80\x99s western Tigray region re\xe2\x80\xa6""",1388869178094931968,140,2021-05-02 14:53:10,,,en,Twitter for Android,0,3
4118,b'RT @StoatlyL: Removing or breaking a condom is rape. \n\n\xe2\x80\x98Stealthing is rape\xe2\x80\x99: the Australian push to criminalise the removal of a condom dur\xe2\x80\xa6',1388866831239221248,140,2021-05-02 14:43:51,,,en,Twitter for iPhone,0,5
4119,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388866515764711424,144,2021-05-02 14:42:35,,,en,Twitter for Android,0,412
4120,b'The @PoliceNG reports on the missing miss @HinyHumoren \n\n#AnambraAirport #7NEWS #falz #findHinyHumoren #findHinyHumoren #FindHinyUmoren #findHinyHumoren #babaijesha #rape #UnknownGunmen #pleaseGod https://t.co/rme0vCdpL2',1388865947260305415,220,2021-05-02 14:40:20,,,en,Twitter for Android,0,0
4121,b'RT @MargaretKaine: Book 1 Ring of Clay #Potteries #saga #rape\nhttps://t.co/Xo5BF7mP0b\nBook 2 Rosemary #adoption #Search\nhttps://t.co/72fTzy\xe2\x80\xa6',1388865120219107329,140,2021-05-02 14:37:03,,,en,Twitter for Android,0,25
4122,"b'RT @Viren_Shah_: Justice N. V. Ramana sworn in as 48th CJI today at Rastrapati Bhavan. Along with my best wishes, I also hope to see  susta\xe2\x80\xa6'",1388864609516277761,140,2021-05-02 14:35:01,,,en,Twitter for Android,0,69
4123,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1388864530705522694,143,2021-05-02 14:34:42,,,en,Twitter for iPhone,0,39
4124,"b'RT @Cyndi_757VA: After 24 Years, Black Woman\xe2\x80\x99s Rape Case Finally Reaches the Supreme Court - https://t.co/K690pNpqPR via @shareaholic #Tuls\xe2\x80\xa6'",1388863119724843009,140,2021-05-02 14:29:06,,,en,Twitter for iPhone,0,1
4125,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1388862658531655680,143,2021-05-02 14:27:16,,,en,Twitter for Android,0,39
4126,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1388862356508217347,143,2021-05-02 14:26:04,,,en,Twitter for Android,0,39
4127,b'RT @StoatlyL: Removing or breaking a condom is rape. \n\n\xe2\x80\x98Stealthing is rape\xe2\x80\x99: the Australian push to criminalise the removal of a condom dur\xe2\x80\xa6',1388861475628978182,140,2021-05-02 14:22:34,,,en,Twitter for Android,0,5
4128,"b'Am not support anyone but I think Baba ijesha is not guilty for what he did, since the girl did not resist.. she dey enjoy am now \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c #babaijesha #babaijesa #rape #Ramadan'",1388861010380009474,170,2021-05-02 14:20:43,,,en,Twitter for Android,2,0
4129,b'RT @TroubleTeachers: Gwinnett teachers arrested for sexual assault:\nThomas Frederick Grimshaw\nVillie Jones Sr.\nJulee Sams Impara\nBrad Ellio\xe2\x80\xa6',1388860823108526082,140,2021-05-02 14:19:58,,,en,Twitter for iPhone,0,3
4130,"b'#Rape is terrorism, and should be punished accordingly, simple. https://t.co/W8thbUXtEw'",1388860747585933319,87,2021-05-02 14:19:40,,,en,Twitter for Android,4,2
4131,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388860557982244864,144,2021-05-02 14:18:55,,,en,Twitter for Android,0,412
